time ~/seamc castle-10.tif OUT-castle-10.tif -71
0.000000 sec this iteration (628)
0.000000 sec this iteration (627)
0.000000 sec this iteration (626)
1.000000 sec this iteration (625)
0.000000 sec this iteration (624)
0.000000 sec this iteration (623)
0.000000 sec this iteration (622)
0.000000 sec this iteration (621)
0.000000 sec this iteration (620)
0.000000 sec this iteration (619)
0.000000 sec this iteration (618)
0.000000 sec this iteration (617)
0.000000 sec this iteration (616)
0.000000 sec this iteration (615)
0.000000 sec this iteration (614)
0.000000 sec this iteration (613)
0.000000 sec this iteration (612)
0.000000 sec this iteration (611)
0.000000 sec this iteration (610)
0.000000 sec this iteration (609)
0.000000 sec this iteration (608)
0.000000 sec this iteration (607)
0.000000 sec this iteration (606)
0.000000 sec this iteration (605)
0.000000 sec this iteration (604)
0.000000 sec this iteration (603)
0.000000 sec this iteration (602)
0.000000 sec this iteration (601)
0.000000 sec this iteration (600)
0.000000 sec this iteration (599)
0.000000 sec this iteration (598)
0.000000 sec this iteration (597)
0.000000 sec this iteration (596)
0.000000 sec this iteration (595)
0.000000 sec this iteration (594)
0.000000 sec this iteration (593)
0.000000 sec this iteration (592)
0.000000 sec this iteration (591)
0.000000 sec this iteration (590)
0.000000 sec this iteration (589)
0.000000 sec this iteration (588)
0.000000 sec this iteration (587)
0.000000 sec this iteration (586)
0.000000 sec this iteration (585)
0.000000 sec this iteration (584)
0.000000 sec this iteration (583)
0.000000 sec this iteration (582)
0.000000 sec this iteration (581)
0.000000 sec this iteration (580)
0.000000 sec this iteration (579)
1.000000 sec this iteration (578)
0.000000 sec this iteration (577)
0.000000 sec this iteration (576)
0.000000 sec this iteration (575)
0.000000 sec this iteration (574)
0.000000 sec this iteration (573)
0.000000 sec this iteration (572)
0.000000 sec this iteration (571)
0.000000 sec this iteration (570)
0.000000 sec this iteration (569)
0.000000 sec this iteration (568)
0.000000 sec this iteration (567)
0.000000 sec this iteration (566)
0.000000 sec this iteration (565)
0.000000 sec this iteration (564)
0.000000 sec this iteration (563)
0.000000 sec this iteration (562)
0.000000 sec this iteration (561)
0.000000 sec this iteration (560)
0.000000 sec this iteration (559)
0.000000 sec this iteration (558)
0.000000 sec this iteration (557)
0.000000 sec this iteration (556)
0.000000 sec this iteration (555)
0.000000 sec this iteration (554)
0.000000 sec this iteration (553)
0.000000 sec this iteration (552)
0.000000 sec this iteration (551)
0.000000 sec this iteration (550)
0.000000 sec this iteration (549)
0.000000 sec this iteration (548)
0.000000 sec this iteration (547)
0.000000 sec this iteration (546)
0.000000 sec this iteration (545)
0.000000 sec this iteration (544)
0.000000 sec this iteration (543)
0.000000 sec this iteration (542)
0.000000 sec this iteration (541)
0.000000 sec this iteration (540)
0.000000 sec this iteration (539)
0.000000 sec this iteration (538)
0.000000 sec this iteration (537)
0.000000 sec this iteration (536)
